N,Iteration,Sum Rate LC,Sum Rate TUM
16,1,3.38260870814107,2.8109995903749736
16,2,2.3640124969413066,2.246191358212089
16,3,0.8932107362739827,0.8228877560736741
16,4,2.18653696095335,2.099268258761959
16,5,7.3705407587372775,6.482170516683871
16,6,5.710121933836204,5.585712351510843
16,7,0.6751999392122661,0.63573700761085
16,8,1.342069177261741,1.1800231330155608
16,9,1.9671684077340146,1.8196258927118116
16,10,15.583337646980663,14.844123179098554
16,11,4.83471097430277,4.3261752474687505
16,12,3.1265422783299543,2.698010240781871
16,13,1.4824093177708808,1.3569494390037697
16,14,1.89199673851073,1.7514803146930127
16,15,1.3376579311675179,1.2648576922919559
16,16,4.5681856937103,4.419081991355344
16,17,1.296828278619317,1.1785184110435458
16,18,0.5803687541697019,0.5483365582562366
16,19,3.6360456555299434,3.5569891182157827
16,20,7.357112196321458,6.528438694130417
16,21,2.047055490248414,1.850924122290282
16,22,1.089095874958325,0.9986924459287239
16,23,1.9670208702146814,1.8311166248658743
16,24,2.7557703491354832,2.4904507025976814
16,25,13.119803492859193,10.300471296746977
16,26,1.0310351606235446,0.9688928155380343
16,27,1.515529604071961,1.2883660801095145
16,28,2.3228795690382915,2.042176987660412
16,29,20.283458751354168,20.24610743572408
16,30,1.884281794903578,1.8238289968947798
16,31,0.9909154366657541,0.910086432923086
16,32,5.937761647554249,5.5714567872733936
16,33,1.036515093774764,0.9629508598346832
16,34,1.0152791092603062,0.9337629095140725
16,35,1.7104982574387146,1.5034322462431713
16,36,3.88761352756587,3.8084620403894545
16,37,9.792052751510184,9.196293242393969
16,38,3.1341825099939844,2.9255161675565784
16,39,1.2737909442934963,1.1295742544609062
16,40,6.143573531484284,5.952327964001558
16,41,18.13257246333818,16.929069321907438
16,42,2.3562397827005777,2.175151659568122
16,43,7.585783101023909,6.991134578646399
16,44,2.0915534646443974,1.9268843503189323
16,45,0.7062798047811547,0.6562158961219714
16,46,9.591957946029162,9.498037935664499
16,47,0.6424605537767409,0.5990073338473463
16,48,11.018996002065656,10.52176608424482
16,49,3.5334684632639526,3.403515144020897
16,50,5.574289688116246,4.867668185289872
16,51,0.942747993517583,0.8725488018987807
16,52,7.025670822591344,6.908321319301523
16,53,0.9323727004662807,0.8278072565106671
16,54,0.5874978391122619,0.5780300379193382
16,55,2.375274332098879,2.133444095663011
16,56,1.9748395284323572,1.7706199147256039
16,57,2.9103124689211004,2.6871111714072913
16,58,2.1926985716675547,1.9855613630429283
16,59,2.1809908866983503,1.9045462522173633
16,60,3.7875080497199014,3.452389880778913
16,61,3.8994024226759025,3.5517913619767842
16,62,4.597945384358925,4.265980997978118
16,63,1.898459377156041,1.7826174122635026
16,64,1.203239459638883,1.0570048384717905
16,65,1.7395437673933514,1.6112828053439567
16,66,2.6396497526277884,2.4345805282011543
16,67,1.62845153623379,1.4842691812058877
16,68,7.846586726443231,7.6684021146037935
16,69,6.714506403240522,6.564339263258752
16,70,2.0891398978972573,1.7819375411977298
16,71,11.057082794452718,10.686567498392183
16,72,4.871570403424287,4.540029476447233
16,73,4.648081618095959,4.330194743100174
16,74,3.6566806049146168,3.216423083169132
16,75,0.5223389012782761,0.48051723267751456
16,76,2.1079811316804107,1.8230830711728268
16,77,7.767035758389369,6.865555581940001
16,78,6.000968359275021,5.1674538471984235
16,79,3.4661326978584293,3.121934821802072
16,80,1.2337513381012173,1.1653514829988232
16,81,18.34994567216095,17.284207529977614
16,82,3.7615384850773026,3.5380344471334437
16,83,1.000418077131808,0.8764747135073295
16,84,3.0349697028384415,2.693094358625473
16,85,5.805059836859112,5.691746874939816
16,86,12.468104276379725,12.379360605208706
16,87,1.8705587237771384,1.7519947108671772
16,88,1.6230402438692968,1.5524073950655217
16,89,1.085740036318757,1.0064152247639733
16,90,3.8291827716707076,3.6454891066647455
16,91,2.6264896345304374,2.358965212422124
16,92,4.714514984865207,4.125824238385324
16,93,3.02227282803986,2.6989600896505843
16,94,1.1558167796611687,1.0639320958863114
16,95,4.368132614384438,3.8210304610976875
16,96,4.9741557146470186,4.621147070893232
16,97,2.6482573434990546,2.485903545963835
16,98,7.572098521463432,6.945700851854038
16,99,1.6518956901959105,1.5492202883850705
16,100,3.912266701990898,3.689660447378872
16,101,13.760799846093649,12.227059364646932
16,102,2.7449165677371616,2.4289212215868474
16,103,1.7313613393288727,1.556296910830225
16,104,12.913822164766952,12.775441991643342
16,105,0.5130803785529977,0.4753996313930088
16,106,3.7187082153828634,3.0668445160380475
16,107,2.1581047794204236,1.9499122008705068
16,108,7.483468281950849,6.902579227764053
16,109,3.5646331784704515,3.2837100305967573
16,110,4.103628460652943,3.9004655524065672
16,111,2.17159242163231,1.9991339238518733
16,112,4.303653795941169,3.911442446864404
16,113,1.4266551137003551,1.265875372288912
16,114,3.039581490116183,2.7676146092063187
16,115,1.0179707596512635,0.9400159017535963
16,116,2.6587844324191954,2.4445191233976815
16,117,1.1078391070603317,0.9922604628636517
16,118,0.8315147037458148,0.7974007403286784
16,119,19.64776797710563,19.470281296715246
16,120,3.2920045872897057,3.048762874050945
16,121,4.536122473007289,4.057125329833241
16,122,2.3632892169583255,2.0708849227940114
16,123,21.538775669416008,21.526656378533247
16,124,0.6579664139799454,0.5717699836706294
16,125,2.738204564985711,2.401893953728454
16,126,1.1389191156688312,1.0501513514108045
16,127,0.4872278197562426,0.4335820299133926
16,128,2.656170756227846,2.2759017915114557
16,129,12.793064401432371,11.824032227393177
16,130,6.031583116777374,5.558332964074442
16,131,3.6099463442157673,3.2845248034730754
16,132,4.615862651733928,4.471368605766425
16,133,2.913829521209444,2.5727569775453976
16,134,27.24932792853623,27.24932792853623
16,135,3.244627897592063,2.8199654952774615
16,136,4.729324064300259,4.287161765897121
16,137,3.2185492854273243,3.147931495198211
16,138,2.361288307063671,2.1725949489894845
16,139,5.479350121458069,4.786093207166164
16,140,5.6421797487627785,5.084059697782904
16,141,0.7492341452886321,0.6956144899202311
16,142,1.3542561923971517,1.2408360760754513
16,143,29.156184164519402,29.002421671605603
16,144,2.9204653874826296,2.6383553688227583
16,145,16.328131925711126,16.218437393453986
16,146,1.5214207007920382,1.3823852582878677
16,147,7.395835938270915,6.965153747317899
16,148,4.402609704522266,4.230185267352119
16,149,0.8116838250927891,0.7472951410250503
16,150,1.525051224044079,1.4606491464124782
16,151,10.38830614667399,9.41362810570072
16,152,1.0426831389987248,0.9467848233032464
16,153,3.169821243616213,2.957612085901583
16,154,23.22104663919799,23.00536113042062
16,155,4.401479433658074,4.175296726591517
16,156,13.191898620518836,12.145883921290777
16,157,3.8143529610253033,3.3937133549960086
16,158,1.4713472731901738,1.3761748518742019
16,159,0.6420581867091718,0.5829602890029747
16,160,6.393443461177442,6.22278087457448
16,161,2.1478176164870955,1.7073617298958934
16,162,1.6712071380062914,1.5826325593345705
16,163,2.504312658070516,2.2635473651005227
16,164,1.2008910425781236,1.1610963023610479
16,165,3.6900567128347364,3.3508072396305506
16,166,12.373555149998243,11.928461390043207
16,167,0.9240279387521408,0.8197253747390876
16,168,0.6929328505890229,0.6216790385642634
16,169,7.889357207647097,7.609833461218249
16,170,1.2011975084782132,1.1456320144859822
16,171,2.001642762460812,1.8741936780593418
16,172,18.35515394765063,18.276990913133357
16,173,2.8364418086325953,2.584843801536101
16,174,3.2198836023951447,2.9657984234663695
16,175,0.6487686364634055,0.5902503880652907
16,176,8.155035668164594,7.06137983356529
16,177,1.2404634971630129,1.1033820790073152
16,178,3.3679368650660537,3.0074345393376225
16,179,7.231450920859,6.530233786769375
16,180,0.7154733462219628,0.6618002423469421
16,181,19.759445579649423,18.260621120761726
16,182,0.9853613672273457,0.9445775077526892
16,183,1.0456951962159946,0.9791159254016523
16,184,1.5502819227482663,1.4427967150971068
16,185,4.788176484987146,4.341803010215961
16,186,6.720108785161045,6.020100982658484
16,187,1.8390009738703164,1.6513663474621672
16,188,0.6186804000425666,0.5518925039377631
16,189,4.665218181004956,4.439318516411921
16,190,7.037646503241769,6.484258612158024
16,191,3.9030633699077066,3.651254290670291
16,192,3.8393866660460536,3.765020122652167
16,193,3.0632984757932125,3.0302931843358234
16,194,2.774668060185529,2.1514723886030165
16,195,26.860115294285855,24.798654661774112
16,196,3.1673266524525037,3.1006791982977426
16,197,9.519444972967493,8.633186939490669
16,198,8.60671268808371,8.08800917676942
16,199,2.8586641354012157,2.6608354725038508
16,200,4.304987360526246,3.9210458201813374
16,201,3.1436526166583163,3.0044930897131
16,202,6.232517572496501,5.776263162126674
16,203,2.1219173403653047,1.959940069373903
16,204,2.5826360731372184,2.300610849150856
16,205,14.066779756145998,13.993626997664359
16,206,1.2558015334563963,1.2041498902670353
16,207,26.05493447256128,23.66641378858657
16,208,2.1699968041638606,1.9116253554713487
16,209,0.9771149124367234,0.9093350998050516
16,210,2.7273658864298294,2.4193196287906393
16,211,31.342319818977405,29.820651952535336
16,212,2.6248465746499354,2.3053019931710668
16,213,0.987786698724765,0.9368420749122668
16,214,1.8687965903689667,1.7067490418462878
16,215,3.196322171397963,2.952631169525699
16,216,2.10131298214166,1.9850545093152425
16,217,5.374246257858375,5.323458264655263
16,218,2.8666190263142917,2.652818970311717
16,219,4.7006220707290485,4.107909228124512
16,220,4.242053053569343,3.86807524705289
16,221,1.2888946173770164,1.1101059539346627
16,222,2.5224477389229865,2.3752921417381674
16,223,1.705735866559241,1.5186643734365033
16,224,27.152797547447637,25.720897403248795
16,225,2.1912397519669997,1.8436178232721794
16,226,1.691997290081278,1.6058704329666575
16,227,4.652541125243999,4.475764957582523
16,228,0.6928812474978603,0.6097686909845441
16,229,3.118274905398617,2.8513129600922498
16,230,0.6339151364134381,0.5805083583562947
16,231,1.7826776367247774,1.7235081849451133
16,232,2.8571657545803117,2.628951339370634
16,233,1.161678516346878,1.0297841349426662
16,234,1.7761673824374749,1.6165653326218292
16,235,10.3955684586471,10.07268939012287
16,236,35.07785747941068,34.69662910431201
16,237,9.097240792792437,8.315106372367797
16,238,3.368405037939903,3.242849258085805
16,239,2.5042524413221274,2.3230469082824663
16,240,3.9114570789628944,3.6743674080184303
16,241,4.066636367484588,3.4773980614390054
16,242,21.574734852791384,20.857678555845105
16,243,1.7648282506991033,1.6873397296155943
16,244,7.4309267389865505,7.209941150441785
16,245,1.1995123139327488,1.1383660951217727
16,246,31.031462832879313,30.24940348359901
16,247,4.599532171312034,4.521639814394909
16,248,1.7448237981361623,1.683442796725194
16,249,1.6304645175231893,1.4890579897237088
16,250,31.961922468977818,29.515651065959382
16,251,10.920248026765927,10.588371147445537
16,252,5.648889845233012,4.7801176319034395
16,253,1.6028262596376968,1.5227957339261993
16,254,10.267297312138117,9.797606123415564
16,255,7.406715119243232,6.904373477240066
16,256,13.485495324934305,12.580229577176128
16,257,4.162905376903484,4.002456409518625
16,258,8.856478140630534,8.76506719719644
16,259,1.389028727253624,1.2461724960806293
16,260,1.3785906731450415,1.1831605244149819
16,261,4.742696837624299,4.415904534997856
16,262,2.536081531470309,2.21587326321228
16,263,15.537341630687331,15.378243434454468
16,264,0.6917118928675086,0.6444516599779202
16,265,1.5413056161852219,1.468284368275925
16,266,2.9555723669002023,2.761092789883298
16,267,1.7001032093350206,1.561006199412495
16,268,1.550964314872414,1.414751105156156
16,269,4.455146891620662,3.835684897802241
16,270,1.1681043792096197,1.097939379564302
16,271,2.451875097115479,2.1973506892199928
16,272,2.6058786307383963,2.3844901023193676
16,273,0.777431099050728,0.6900628469432576
16,274,10.60412633172231,10.086572261247309
16,275,13.000024664606077,11.797083812193716
16,276,3.244609262542917,3.0191497369558045
16,277,3.3748659885200603,2.87555764421777
16,278,3.182723397149437,3.030285971469121
16,279,2.214909051800521,2.049697804476969
16,280,7.78110270945562,6.368610867869354
16,281,2.3933850298698864,2.212645038296516
16,282,1.2219811089754353,1.1561341744965457
16,283,1.7520488720891092,1.6373767704637192
16,284,1.8193004148939917,1.6864588300175405
16,285,3.0340972552521044,2.6895055845336127
16,286,0.6264952410384524,0.566021016220883
16,287,0.8560562671042349,0.7545742636921164
16,288,9.519078182562437,9.007325870022582
16,289,6.128920375549285,5.480934604966956
16,290,27.655772773484472,25.673463804016478
16,291,1.6452256919929251,1.526707274131803
16,292,2.2423301720307003,2.113739343626869
16,293,1.0486852084533875,0.8447012514447363
16,294,5.9277030435248435,5.371931490221252
16,295,2.281733610923269,1.979198471474593
16,296,6.040924468388936,5.824963128373778
16,297,6.06586615984679,6.028331503378975
16,298,0.49411349688444745,0.4630171618668
16,299,14.719159649330152,13.341066951484489
16,300,1.8671832712409797,1.6342287247204859
16,301,2.770826845346648,2.583483399168284
16,302,0.6092466335594171,0.539011276192628
16,303,12.41138146962369,11.893352680185933
16,304,11.088763242649906,10.498024207672742
16,305,0.7038820416844362,0.6687710336317825
16,306,5.4554969914147815,5.077325994052346
16,307,3.4892643950092035,3.211958516399855
16,308,1.4129547198748726,1.26576832130625
16,309,11.134245074505781,10.45863436732038
16,310,27.967570635644893,26.5288287821313
16,311,6.201510262215459,5.354326715505478
16,312,0.8389760391847122,0.763978800946014
16,313,0.8727470011880719,0.7660613325457586
16,314,6.249306899517838,6.061333493088985
16,315,18.89520353297055,18.62574388394599
16,316,1.4674640679533142,1.301622782299146
16,317,3.805629219550018,3.469321234890545
16,318,8.617650994861304,7.643594200577096
16,319,2.272753262895403,2.109438457999646
16,320,3.3352364717820215,3.2148326063098054
16,321,5.490024253857587,5.284308095539766
16,322,4.723693470732055,4.509290679188374
16,323,4.11244929786091,3.905520849492198
16,324,1.5526285775862283,1.3920771134444505
16,325,0.9378725088142917,0.8488983847390775
16,326,6.206817775741627,6.034597915353788
16,327,2.9278921724855462,2.840764977553944
16,328,12.62449770153506,12.154878655937084
16,329,2.387003090495552,2.116127342997161
16,330,4.243891580287536,4.1388910923350455
16,331,10.155036826971115,10.106721022010623
16,332,1.1300378125006065,0.9611641403299136
16,333,3.0528077822372746,2.922691234697393
16,334,0.5608343731629977,0.5301683416925932
16,335,2.982581816888337,2.7460347609488407
16,336,4.42630684198366,4.06947634249186
16,337,21.89846706639674,21.598956673687216
16,338,1.3275756041201912,1.2318022272011517
16,339,4.342236420276906,3.8669434108055536
16,340,5.292188200270981,4.555774893998042
16,341,1.5483120514467612,1.4435687386443328
16,342,3.4558975739071665,2.9293253226531624
16,343,1.6610486382753873,1.5350588701648646
16,344,1.334178264656687,1.1913253722747297
16,345,1.7377589369592836,1.656750616373152
16,346,1.7672744442059127,1.4364257133303227
16,347,4.498337847232705,4.397996553187956
16,348,16.880995014418083,14.167518678907337
16,349,1.5040383722588941,1.3890635476881716
16,350,2.4848445782356756,2.293910367646405
16,351,1.5733333803362979,1.3449872995755936
16,352,3.4118600614028454,2.9445038630062856
16,353,1.3135487374716306,1.2784849683967434
16,354,0.8010425151448107,0.7143527263292522
16,355,1.8110245223726111,1.5859231754038463
16,356,1.6197674907927775,1.4262693394880317
16,357,1.8898180439347785,1.7181046826725423
16,358,1.2205166843279511,1.1172581356699296
16,359,1.0213072587931105,0.9513436187947186
16,360,7.547266055908464,7.108618340009145
16,361,3.8221749325289354,3.5331142141528638
16,362,12.801494428875538,12.103779460882206
16,363,8.958763467858072,8.190498599207984
16,364,2.5454809249701,2.1534493768135716
16,365,1.1567103295121826,1.0531319414930085
16,366,2.0746921178218454,1.8955634021593697
16,367,11.741762962260498,11.5682024747067
16,368,4.725579374529744,4.601549332107436
16,369,8.799184579850998,8.38652885690098
16,370,3.2711577836016006,2.895455545710997
16,371,11.075683563553346,11.0046674124894
16,372,0.5401466924144926,0.514910979639424
16,373,1.7340948746397848,1.55281110846233
16,374,26.26960715276307,24.86182619611115
16,375,7.725932672276385,6.845351340379132
16,376,7.085319696491838,6.8828804750760515
16,377,3.0496992469891113,2.830441765753846
16,378,5.640758271595045,5.290114663048624
16,379,18.04535341690562,17.39018723992254
16,380,19.564032951436097,19.29630990285754
16,381,3.237917009392498,3.12691622505449
16,382,4.090980910092595,3.9860645616318418
16,383,7.135903802611016,6.968475863894328
16,384,0.6751429109947602,0.6081368589238229
16,385,2.9290442046424223,2.780162882481671
16,386,4.659490359235367,3.904301013059649
16,387,4.035824009646671,3.639291906606215
16,388,4.290969253402974,3.900105684752254
16,389,4.53788995759685,4.374797115361014
16,390,10.205547877060722,8.985394472422799
16,391,6.402097746679742,5.684707044519505
16,392,2.2766489244087587,2.1574832049689086
16,393,4.148516422516223,4.084385971775874
16,394,1.6311077162927108,1.381343202994504
16,395,2.0592653794618827,1.6228649105601884
16,396,2.318694117687786,2.1352468368810023
16,397,1.5637336202046166,1.417244606375345
16,398,7.309043830008218,6.824904121891917
16,399,2.162530822670606,2.1245746198060753
16,400,0.9642890976226266,0.8278185739816739
16,401,4.048724494712605,3.6679139142499717
16,402,1.6348118835791232,1.5663568552175733
16,403,1.5174790044023359,1.3367568849918248
16,404,14.137585986259303,13.15537880200244
16,405,6.192499921620328,5.933382100142476
16,406,14.885822246162292,12.950575332923668
16,407,3.622569375868386,3.182944501732732
16,408,6.361787419235497,6.035349035876557
16,409,1.9546692669902495,1.7912022336078257
16,410,1.9963111373943216,1.6444928276438961
16,411,0.4774652338829932,0.41949633933117875
16,412,1.8980481502572393,1.6749409876245385
16,413,2.178857562909286,1.9326496560115802
16,414,1.7044863630376963,1.5723350597720702
16,415,2.7042144379510593,2.2878943512983803
16,416,0.9071692551476612,0.7729817051176524
16,417,3.0698857592096385,2.7204907299812815
16,418,7.889825338255716,7.776427240576563
16,419,1.2255234454238348,1.055739358750413
16,420,8.218198221078197,8.032216530907286
16,421,1.7438371269459774,1.5711031496874122
16,422,2.6598206150694823,2.4746743483747204
16,423,2.739141493782742,2.6778792462332204
16,424,1.8990528443595582,1.7479956948975461
16,425,10.984948869017524,9.631513523430073
16,426,1.7294755529744188,1.6077501511223196
16,427,1.6803125246756276,1.508953748072089
16,428,4.458956762417607,4.4020593480870955
16,429,1.4334779161553062,1.2669340803460871
16,430,1.5425282625723238,1.4288346936665373
16,431,2.568103250859899,2.28048939082667
16,432,0.7538362475318318,0.6955104321823804
16,433,5.4208823639272,4.710353346211306
16,434,4.945910293254644,4.181721707330685
16,435,1.32673994133361,1.1904873929987505
16,436,3.394966514951893,3.1825856987680416
16,437,3.8616031053907194,3.774498325684703
16,438,0.7164973346052097,0.655672780196666
16,439,2.8802549307648437,2.3466721112470004
16,440,1.038325674439521,0.936220649617182
16,441,2.9468575289921137,2.6204895938110977
16,442,4.679222919472008,4.497883859380563
16,443,2.7204804570844052,2.358340943700346
16,444,1.9108247020744944,1.8254648650563803
16,445,4.2814953729118965,3.805922797003409
16,446,1.9538523282169291,1.7313866057319898
16,447,2.715538329381876,2.5174168166238906
16,448,8.207989036731309,8.147358186257541
16,449,1.07509328160162,0.9871967626436596
16,450,4.003801548903749,3.8168040596482102
16,451,6.046535328861507,5.746282533688567
16,452,0.9172547703287699,0.839144615613184
16,453,5.7381171961654225,5.317103058381445
16,454,2.794381120578302,2.6620432352918124
16,455,1.3485767550299566,1.3015999957340225
16,456,1.4749555103462075,1.3272862732727613
16,457,3.231099500696832,2.787463201444699
16,458,1.6678465179395316,1.4727837125587726
16,459,0.38519422941530534,0.3553074454871065
16,460,0.8462395120313286,0.7587944171125245
16,461,5.218135747933779,5.060285340746962
16,462,0.6170065058524896,0.5791939451657468
16,463,10.540376796351627,10.153448263858852
16,464,1.1358952757709468,1.01907825705271
16,465,6.268493245705117,6.176110614782102
16,466,0.8960008322625406,0.8117034084563902
16,467,3.2176667607859244,3.03710027254767
16,468,8.165023063795953,7.519138078955979
16,469,0.756418051708249,0.7010877039489535
16,470,7.545066001915282,7.310103295049376
16,471,3.527137343687908,3.431353955664742
16,472,1.3245156217215361,1.242538653510832
16,473,2.056187024819256,1.8687540068303883
16,474,7.467675600771529,6.588480541551676
16,475,13.068777929595171,12.853800009678976
16,476,22.631095146734417,22.505937213743312
16,477,15.702331004858124,15.269378843152872
16,478,2.48876830293754,2.305708560323125
16,479,0.5200961018963189,0.4856834307702702
16,480,0.8559628921914386,0.8237845315007527
16,481,2.0407642861156368,1.7143912074823515
16,482,10.18808078874353,10.108937362646968
16,483,5.322015427906002,4.771266195437042
16,484,0.5663572917119761,0.5531229616123099
16,485,3.0234339526033427,2.4673475066371022
16,486,2.88714635979527,2.7131018713331616
16,487,2.41728608900845,2.182484799274203
16,488,0.6036610738417773,0.5583963954046058
16,489,17.004084428306584,15.570164549621408
16,490,2.2074857891355975,1.9990962190867778
16,491,7.473661489432198,7.110251992658101
16,492,1.9276683897489324,1.7250048620558855
16,493,4.889997790196787,4.818399266743487
16,494,3.483595450461198,3.0684185422709445
16,495,13.951127591592032,13.91237908154743
16,496,23.61721269979183,21.293932292942706
16,497,0.8978731032779023,0.8270680158318962
16,498,2.0653670001267637,1.908357886880598
16,499,1.5195518757127884,1.389634904660972
16,500,3.890119660485579,3.8466005256911466
